theme,title,url,keywords,original_keywords,original_theme,publish_date
"Seguridad, privacidad, datos personales, regulación",‘Time has come’: Commonwealth heads agree to reparatory justice dialogue despite reluctant UK,https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2017-08-26
"Seguridad, privacidad, datos personales, regulación","Labor lost Queensland election partly because it was obsessed with the Greens, Chandler-Mather says",https://www.theguardian.com/australia-news/2024/oct/28/labor-lost-queensland-election-partly-because-it-was-obsessed-with-the-greens-chandler-mather-says,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2024-07-22
"Seguridad, privacidad, datos personales, regulación",Woman bitten by snake found alive after week-long search in remote Snowy Mountains,https://www.theguardian.com/australia-news/2024/oct/27/woman-bitten-by-snake-found-alive-after-week-long-search-in-remote-snowy-mountains,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2018-10-18
"Seguridad, privacidad, datos personales, regulación",New Queensland premier David Crisafulli vows to legislate ‘adult time for adult crime’ policy by Christmas,https://www.theguardian.com/australia-news/2024/oct/27/new-queensland-premier-david-crisafulli-vows-to-legislate-adult-time-for-adult-policy-by-christmas,"privacy, policy",privacy,"Human rights and democratic values, including fairness and privacy",2023-09-18
"Seguridad, privacidad, datos personales, regulación",Labor accuses Peter Dutton of trying to ‘force nuclear energy on Queenslanders’,https://www.theguardian.com/australia-news/2024/oct/27/labor-accuses-peter-dutton-of-trying-force-nuclear-energy-on-queenslanders,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2022-01-13
"Seguridad, privacidad, datos personales, regulación",Scheme to boost French school trips to Britain ‘at risk’ under new UK entry rules,https://www.theguardian.com/politics/2024/oct/27/french-school-trips-scheme-uk-new-entry-rules-brexit,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2024-08-10
"Seguridad, privacidad, datos personales, regulación",Georgia’s ruling party leading in pivotal election ahead of pro-EU opposition,https://www.theguardian.com/world/2024/oct/26/georgias-ruling-party-and-pro-western-opposition-both-claim-election-victory,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2022-06-17
"Derechos humanos, Inclusión, discriminación, social, impacto",Middle East crisis live: one killed and several injured after truck hits bus stop in Israel; protesters disrupt speech by Netanyahu,https://www.theguardian.com/world/live/2024/oct/27/middle-east-crisis-live-iran-supreme-leader-expected-to-speak-after-israeli-airstrikes-at-least-40-reported-killed-in-gaza,human rights,human rights,"Human rights and democratic values, including fairness and privacy",2023-05-04
"Seguridad, privacidad, datos personales, regulación","Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability,accountability,"Human rights and democratic values, including fairness and privacy",2022-07-27
"Seguridad, privacidad, datos personales, regulación",Joe Biden says he hopes latest Israeli strike on Iran will end escalation,https://www.theguardian.com/world/2024/oct/26/joe-biden-says-he-hopes-latest-israeli-strike-on-iran-will-end-escalation,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2019-02-20
"Seguridad, privacidad, datos personales, regulación",Tuesday briefing: Canada puts India ‘on notice’ as row over alleged killing of Sikh activists escalates,https://www.theguardian.com/world/2024/oct/22/tuesday-briefing-how-canada-and-indias-year-long-diplomatic-row-has-escalated,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2022-02-01
"Seguridad, privacidad, datos personales, regulación",Regulators urged to examine UK business dealings with Bangladeshi ex-minister,https://www.theguardian.com/business/2024/oct/22/regulators-urged-to-examine-uk-business-dealings-with-bangladeshi-ex-minister,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2023-06-30
"Derechos humanos, Inclusión, discriminación, social, impacto",Pakistan’s government curbs judiciary’s power after alleged harassment of MPs,https://www.theguardian.com/world/2024/oct/21/pakistans-government-curbs-judiciarys-power-after-alleged-harassment-of-mps,human rights,human rights,"Human rights and democratic values, including fairness and privacy",2022-11-04
"Seguridad, privacidad, datos personales, regulación","Labour should ‘invest big’ in arts and culture projects, says top economist",https://www.theguardian.com/uk-news/2024/oct/27/labour-investment-uk-arts-and-culture-andy-haldane-rsa,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2024-07-27
"Derechos humanos, Inclusión, discriminación, social, impacto",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,human rights,"privacy, human rights","Human rights and democratic values, including fairness and privacy",2021-02-12
"Seguridad, privacidad, datos personales, regulación",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,privacy,"privacy, human rights","Human rights and democratic values, including fairness and privacy",2021-06-11
"Seguridad, privacidad, datos personales, regulación",Rachel Reeves could make it easier for pubs to sell beers from local breweries,https://www.theguardian.com/business/2024/oct/27/rachel-reeves-could-easier-pubs-sell-beers-local-breweries,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2021-05-19
"Seguridad, privacidad, datos personales, regulación",‘It is about people’s love of the river’: swimming group fighting for rights in the Avon,https://www.theguardian.com/environment/2024/oct/27/swimming-group-fighting-rights-avon-river,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2023-12-12
"Seguridad, privacidad, datos personales, regulación",‘If I had the power I’d destroy the whole thing’: what went wrong with the ghost town of Disney-style castles?,https://www.theguardian.com/world/2024/oct/26/what-went-wrong-with-ghost-town-disney-style-castles-turkey,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2020-01-28
"Seguridad, privacidad, datos personales, regulación",Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2023-12-26
"Seguridad, privacidad, datos personales, regulación","The weirdest thing about stripping naked with 5,500 people? It didn’t feel weird at all",https://www.theguardian.com/artanddesign/2024/oct/27/naked-spencer-tunick-rising-tide-nude-photo-exhibition,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2017-07-19
"Seguridad, privacidad, datos personales, regulación",Australia rejects visa application by rightwing US pundit Candace Owens,https://www.theguardian.com/us-news/2024/oct/27/australia-rejects-visa-application-by-rightwing-us-pundit-candace-owens,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2023-09-22
"Seguridad, privacidad, datos personales, regulación",Washington Post cartoon team skewers paper’s decision not to make endorsement,https://www.theguardian.com/media/2024/oct/26/washington-post-cartoon-team-presidential-endorsement,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2023-10-25
"Seguridad, privacidad, datos personales, regulación",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,"privacy, accountability","accountability, privacy","Human rights and democratic values, including fairness and privacy",2023-06-02
"Seguridad, privacidad, datos personales, regulación",Tesla adds close to $150bn in market value on best day in over a decade,https://www.theguardian.com/technology/2024/oct/24/tesla-shares-elon-musk,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2019-08-13
"Seguridad, privacidad, datos personales, regulación",How to talk to your family and friends about not posting photos of your kids,https://www.theguardian.com/technology/2024/oct/24/posting-children-online-social-media-family-conversation,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2016-08-23
"Seguridad, privacidad, datos personales, regulación",Intel wins lengthy EU legal battle over £880m competition fine,https://www.theguardian.com/technology/2024/oct/24/intel-legal-battle-against-eu-880m-fine-competition,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2023-12-23
"Seguridad, privacidad, datos personales, regulación",Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,privacy,"bias, privacy","Human rights and democratic values, including fairness and privacy",2024-01-16
Risks,Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,bias,"bias, privacy","Human rights and democratic values, including fairness and privacy",2021-10-21
"Seguridad, privacidad, datos personales, regulación",Chinese believed to have targeted Trump’s and Vance’s phones in US telecommunications breach,https://www.theguardian.com/us-news/2024/oct/25/china-hack-trump-vance,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2016-12-18
"Seguridad, privacidad, datos personales, regulación",Russia’s FSB protected Evil Corp gang that carried out Nato cyber-attacks,https://www.theguardian.com/technology/2024/oct/01/russian-gang-evil-corp-nato-cyber-attacks-protection-fsb-sanctions,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2024-10-16
"Seguridad, privacidad, datos personales, regulación",Trump campaign’s suspected Iranian hack may still be happening,https://www.theguardian.com/us-news/2024/sep/24/trump-campaign-iran-hack,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2019-11-16
