theme,title,url,keywords
Responsibility and accountability,"Japan’s ruling coalition to lose majority in election, national broadcaster says",https://www.theguardian.com/world/2024/oct/27/japan-election-ruling-coalition-exit-polls,responsibility
Responsibility and accountability,Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,responsibility
Responsibility and accountability,"Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability
Responsibility and accountability,MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,responsibility
Responsibility and accountability,Bezos faces criticism after executives met with Trump on day of Post’s non-endorsement,https://www.theguardian.com/media/2024/oct/27/bezos-washington-post-non-endorsement-election,ethics
Responsibility and accountability,Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,responsibility
Responsibility and accountability,Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,"responsibility, accountability"
Responsibility and accountability,The leaked dossier on JD Vance is revealing in all the things it doesn’t say | Moira Donegan,https://www.theguardian.com/commentisfree/2024/oct/01/jd-vance-dossier-leak-trump-campaign,liability
Responsibility and accountability,A predator used her 12-year-old face to make porn. She helped pass a law to make that a crime,https://www.theguardian.com/technology/ng-interactive/2024/oct/26/ai-child-sexual-abuse-images-kaylin-hayman,responsibility
Responsibility and accountability,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,liability
Responsibility and accountability,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,liability
Responsibility and accountability,Zuckerberg 2.0: why has Meta boss ditched drab hoodies in jazzy makeover?,https://www.theguardian.com/technology/2024/oct/26/mark-zuckerberg-why-meta-boss-ditched-drab-hoodies-jazzy-makeover,responsibility
Responsibility and accountability,The Story of Kamala Harris,https://www.nytimes.com/2024/08/19/podcasts/the-daily/kamala-harris-dnc.html,"responsibility, accountability"
Responsibility and accountability,"What Donald Trump Would Do, in His Own Words - The New York Times",https://www.nytimes.com/interactive/2024/10/25/opinion/what-trump-says.html,responsibility
Responsibility and accountability,"Anthony Davis, Zion Williamson and 9 other NBA players ready for big years",https://www.nytimes.com/athletic/5869794/2024/10/25/anthony-davis-zion-williamson-and-9-other-nba-players-ready-for-big-years/,responsibility
Responsibility and accountability,EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,accountability
Responsibility and accountability,"Japan’s ruling coalition to lose majority in election, national broadcaster says",https://www.theguardian.com/world/2024/oct/27/japan-election-ruling-coalition-exit-polls,responsibility
Responsibility and accountability,Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,responsibility
Responsibility and accountability,"Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability
Responsibility and accountability,MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,responsibility
Responsibility and accountability,Bezos faces criticism after executives met with Trump on day of Post’s non-endorsement,https://www.theguardian.com/media/2024/oct/27/bezos-washington-post-non-endorsement-election,ethics
Responsibility and accountability,Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,responsibility
Responsibility and accountability,Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,"responsibility, accountability"
Responsibility and accountability,The leaked dossier on JD Vance is revealing in all the things it doesn’t say | Moira Donegan,https://www.theguardian.com/commentisfree/2024/oct/01/jd-vance-dossier-leak-trump-campaign,liability
Responsibility and accountability,A predator used her 12-year-old face to make porn. She helped pass a law to make that a crime,https://www.theguardian.com/technology/ng-interactive/2024/oct/26/ai-child-sexual-abuse-images-kaylin-hayman,responsibility
Responsibility and accountability,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,liability
Responsibility and accountability,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,liability
Responsibility and accountability,Zuckerberg 2.0: why has Meta boss ditched drab hoodies in jazzy makeover?,https://www.theguardian.com/technology/2024/oct/26/mark-zuckerberg-why-meta-boss-ditched-drab-hoodies-jazzy-makeover,responsibility
Sustainability,Iceland embraced a shorter work week. Here’s how it turned out,http://www.cnn.com/2024/10/25/business/iceland-shorter-working-week-economy/index.html,sustainability
Sustainability,Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,sustainability
Sustainability,Best Android 2024 – flagship smartphones compared and ranked,https://www.theguardian.com/thefilter/2024/oct/24/best-android-2024-flagship-smartphones-compared-and-ranked,sustainability
Sustainability,Apple iPad mini A17 Pro review: the best small tablet gets faster,https://www.theguardian.com/technology/2024/oct/23/apple-ipad-mini-a17-pro-review-the-best-small-tablet-gets-faster,"sustainability, environmental impact"
Sustainability,iPhone 16 Plus review: Apple’s battery beast,https://www.theguardian.com/technology/2024/oct/22/iphone-16-plus-review-apple-battery-beast,"sustainability, environmental impact"
Sustainability,iPhone 16 review: more buttons and speed for Apple’s standard phone,https://www.theguardian.com/technology/2024/oct/17/iphone-16-review-more-buttons-speed-apple-standard-phone-battery-life,"sustainability, environmental impact"
Sustainability,Oura Ring 4 review: best smart ring gets comfort and battery upgrade,https://www.theguardian.com/technology/2024/oct/15/oura-ring-4-review-best-smart-ring-battery-upgrade,"sustainability, environmental impact"
Sustainability,iPhone 16 Pro review: Apple levels up its smaller ‘pro’ phone,https://www.theguardian.com/technology/2024/oct/08/iphone-16-pro-review-apple-levels-up-its-smaller-pro-phone-screen-camera-zoom,"sustainability, environmental impact"
Sustainability,"Apple AirPods 4 review: better sound, now with noise cancelling",https://www.theguardian.com/technology/2024/sep/30/apple-airpods-4-review-better-sound-noise-cancelling,"sustainability, environmental impact"
Sustainability,Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,sustainability
Sustainability,Best Android 2024 – flagship smartphones compared and ranked,https://www.theguardian.com/thefilter/2024/oct/24/best-android-2024-flagship-smartphones-compared-and-ranked,sustainability
Sustainability,Apple iPad mini A17 Pro review: the best small tablet gets faster,https://www.theguardian.com/technology/2024/oct/23/apple-ipad-mini-a17-pro-review-the-best-small-tablet-gets-faster,"sustainability, environmental impact"
